"participant_id","pic_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"dc27c22ba016701d6dac2a4385b18e30","10",12,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different shape"
"757b63ffea227947d0b5b72f3bebcef5","15",13,"19-25","Female","Graduate Degree","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Certain","Clustering"
"757b63ffea227947d0b5b72f3bebcef5","31",13,"19-25","Female","Graduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"12",1,"Very Certain","Different slope"
"757b63ffea227947d0b5b72f3bebcef5","12",13,"19-25","Female","Graduate Degree","No","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape, Different slope, Outlier(s)"
"757b63ffea227947d0b5b72f3bebcef5","23",13,"19-25","Female","Graduate Degree","No","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Certain","Outlier(s)"
"757b63ffea227947d0b5b72f3bebcef5","29",13,"19-25","Female","Graduate Degree","No","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"16",0,"Neutral","Clustering"
"757b63ffea227947d0b5b72f3bebcef5","25",13,"19-25","Female","Graduate Degree","No","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"18",0,"Uncertain","Different range"
"757b63ffea227947d0b5b72f3bebcef5","9",13,"19-25","Female","Graduate Degree","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different slope"
"757b63ffea227947d0b5b72f3bebcef5","32",13,"19-25","Female","Graduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"757b63ffea227947d0b5b72f3bebcef5","21",13,"19-25","Female","Graduate Degree","No","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Very Certain","Different slope"
"757b63ffea227947d0b5b72f3bebcef5","13",13,"19-25","Female","Graduate Degree","No","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"16",0,"Uncertain","Clustering"
"757b63ffea227947d0b5b72f3bebcef5","8",13,"19-25","Female","Graduate Degree","No","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different slope"
"757b63ffea227947d0b5b72f3bebcef5","15",13,"19-25","Female","Graduate Degree","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Neutral","Clustering"
"757b63ffea227947d0b5b72f3bebcef5","11",13,"19-25","Female","Graduate Degree","No","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different range, Different shape, Different slope, Outlier(s)"
"fdd26bcded32c6a193caad28e1348e80","12",12,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"fdd26bcded32c6a193caad28e1348e80","14",12,"26-30","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"1",0,"Neutral","Different range"
"fdd26bcded32c6a193caad28e1348e80","7",12,"26-30","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different shape"
"fdd26bcded32c6a193caad28e1348e80","22",12,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Neutral","Different slope"
"fdd26bcded32c6a193caad28e1348e80","25",12,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"fdd26bcded32c6a193caad28e1348e80","22",12,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"10",0,"Neutral","Clustering"
"fdd26bcded32c6a193caad28e1348e80","32",12,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"11",0,"Neutral","Clustering"
"fdd26bcded32c6a193caad28e1348e80","30",12,"26-30","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Uncertain","Clustering"
"fdd26bcded32c6a193caad28e1348e80","27",12,"26-30","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"10",0,"Neutral","Different shape"
"fdd26bcded32c6a193caad28e1348e80","30",12,"26-30","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"18",0,"Uncertain","Clustering"
"fdd26bcded32c6a193caad28e1348e80","12",12,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different shape"
"fdd26bcded32c6a193caad28e1348e80","11",12,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Uncertain","Different slope"
"d5454bcfa1d9a0af486b8d1e19b8f67d","28",12,"19-25","Male","High School or Less","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"10",0,"Neutral","Different slope"
"d5454bcfa1d9a0af486b8d1e19b8f67d","21",12,"19-25","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"10",0,"Certain","Clustering"
"d5454bcfa1d9a0af486b8d1e19b8f67d","26",12,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"14",0,"Certain","Clustering"
"d5454bcfa1d9a0af486b8d1e19b8f67d","10",12,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Clustering, Different shape, Different slope"
"d5454bcfa1d9a0af486b8d1e19b8f67d","26",12,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"14",0,"Uncertain","Different range, Outlier(s)"
"d5454bcfa1d9a0af486b8d1e19b8f67d","31",12,"19-25","Male","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Certain","Different range"
"d5454bcfa1d9a0af486b8d1e19b8f67d","7",12,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Very Certain","Different shape, Different slope"
"d5454bcfa1d9a0af486b8d1e19b8f67d","13",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"5,1",0,"Very Certain","Clustering"
"d5454bcfa1d9a0af486b8d1e19b8f67d","14",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"1",0,"Very Uncertain","Clustering"
"d5454bcfa1d9a0af486b8d1e19b8f67d","16",12,"19-25","Male","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"20,4",0,"Uncertain","Clustering, Different range"
"d5454bcfa1d9a0af486b8d1e19b8f67d","5",12,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19,17",0,"Certain","Different range, Outlier(s)"
"d5454bcfa1d9a0af486b8d1e19b8f67d","10",12,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"5,3",0,"Certain","Clustering"
"6bf5ee4128dc3a28da88f86f00aa844f","12",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Uncertain","Different range"
"6bf5ee4128dc3a28da88f86f00aa844f","21",12,"19-25","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Neutral","Clustering"
"6bf5ee4128dc3a28da88f86f00aa844f","26",12,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"19",0,"Neutral","Different slope"
"6bf5ee4128dc3a28da88f86f00aa844f","29",12,"19-25","Male","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"5",0,"Uncertain","Clustering"
"6bf5ee4128dc3a28da88f86f00aa844f","9",12,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"6bf5ee4128dc3a28da88f86f00aa844f","5",12,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"16",0,"Very Uncertain","Different shape"
"6bf5ee4128dc3a28da88f86f00aa844f","13",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Certain","Outlier(s)"
"6bf5ee4128dc3a28da88f86f00aa844f","26",12,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different shape"
"6bf5ee4128dc3a28da88f86f00aa844f","6",12,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different shape"
"6bf5ee4128dc3a28da88f86f00aa844f","23",12,"19-25","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Uncertain","Clustering, Outlier(s)"
"6bf5ee4128dc3a28da88f86f00aa844f","24",12,"19-25","Male","High School or Less","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Certain","Different shape, Outlier(s)"
"6bf5ee4128dc3a28da88f86f00aa844f","13",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Certain","Different shape, Different slope"
"2e19665ef158ca6963d201a69991d051","15",12,"19-25","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"8",0,"Certain","Different shape"
"2e19665ef158ca6963d201a69991d051","12",12,"19-25","Female","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"2e19665ef158ca6963d201a69991d051","15",12,"19-25","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"4",0,"Certain","Clustering"
"2e19665ef158ca6963d201a69991d051","21",12,"19-25","Female","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"14",0,"Certain","Clustering"
"2e19665ef158ca6963d201a69991d051","25",12,"19-25","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different shape"
"2e19665ef158ca6963d201a69991d051","9",12,"19-25","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different shape"
"2e19665ef158ca6963d201a69991d051","5",12,"19-25","Female","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"10",0,"Neutral","Clustering"
"2e19665ef158ca6963d201a69991d051","30",12,"19-25","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"16",0,"Certain","Clustering"
"2e19665ef158ca6963d201a69991d051","13",12,"19-25","Female","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"5",0,"Uncertain","Different range"
"2e19665ef158ca6963d201a69991d051","24",12,"19-25","Female","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"16",0,"Uncertain","Clustering"
"2e19665ef158ca6963d201a69991d051","5",12,"19-25","Female","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Certain","Different range"
"2e19665ef158ca6963d201a69991d051","32",12,"19-25","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape"
"d7367bac8659136b133982c295f39a77","15",11,"19-25","Female","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"12",0,"Certain","Clustering"
"d7367bac8659136b133982c295f39a77","12",11,"19-25","Female","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"d7367bac8659136b133982c295f39a77","32",11,"19-25","Female","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different slope"
"d7367bac8659136b133982c295f39a77","8",11,"19-25","Female","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different slope"
"d7367bac8659136b133982c295f39a77","31",11,"19-25","Female","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Uncertain","Clustering, Different range"
"d7367bac8659136b133982c295f39a77","7",11,"19-25","Female","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Clustering"
"d7367bac8659136b133982c295f39a77","21",11,"19-25","Female","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"6",0,"Uncertain","Clustering"
"d7367bac8659136b133982c295f39a77","32",11,"19-25","Female","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different slope"
"d7367bac8659136b133982c295f39a77","16",11,"19-25","Female","High School or Less","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"13,10",1,"Certain","Different range, Different slope"
"d7367bac8659136b133982c295f39a77","6",11,"19-25","Female","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"10",0,"Very Uncertain","Different shape"
"d7367bac8659136b133982c295f39a77","10",11,"19-25","Female","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different slope"
"1e43202152e1e4e93406f57c7d21820e","15",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"7",0,"Uncertain","Different range, Different slope"
"1e43202152e1e4e93406f57c7d21820e","25",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"1e43202152e1e4e93406f57c7d21820e","32",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Very Uncertain","Different shape"
"1e43202152e1e4e93406f57c7d21820e","8",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Uncertain","Different shape"
"1e43202152e1e4e93406f57c7d21820e","23",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Uncertain","Different slope"
"1e43202152e1e4e93406f57c7d21820e","7",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"8,14",1,"Uncertain","Different shape, Different slope"
"1e43202152e1e4e93406f57c7d21820e","13",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"10",1,"Uncertain","Different shape"
"1e43202152e1e4e93406f57c7d21820e","32",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Uncertain","Different shape"
"1e43202152e1e4e93406f57c7d21820e","6",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Uncertain","Different shape"
"1e43202152e1e4e93406f57c7d21820e","6",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different shape"
"1e43202152e1e4e93406f57c7d21820e","10",11,"26-30","Female","Some Graduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different shape"
"2b7e6e00ad4319483c956498ff47bed5","12",12,"36-40","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"2b7e6e00ad4319483c956498ff47bed5","25",12,"36-40","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Very Certain","Different slope"
"2b7e6e00ad4319483c956498ff47bed5","32",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"16",0,"Certain","Clustering"
"2b7e6e00ad4319483c956498ff47bed5","8",12,"36-40","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Outlier(s)"
"2b7e6e00ad4319483c956498ff47bed5","31",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Certain","Different range"
"2b7e6e00ad4319483c956498ff47bed5","7",12,"36-40","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Clustering"
"2b7e6e00ad4319483c956498ff47bed5","21",12,"36-40","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Different shape"
"2b7e6e00ad4319483c956498ff47bed5","21",12,"36-40","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Different shape"
"2b7e6e00ad4319483c956498ff47bed5","7",12,"36-40","Male","Graduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Clustering"
"2b7e6e00ad4319483c956498ff47bed5","21",12,"36-40","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"10",0,"Certain","Clustering"
"2b7e6e00ad4319483c956498ff47bed5","31",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Certain","Different range"
"2b7e6e00ad4319483c956498ff47bed5","25",12,"36-40","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"3",0,"Certain","Different shape"
"07feee826c50c5a66eb2ddca1390b19d","5",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"3",0,"Uncertain","Clustering"
"07feee826c50c5a66eb2ddca1390b19d","26",11,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Very Certain","Different slope"
"07feee826c50c5a66eb2ddca1390b19d","10",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different shape"
"07feee826c50c5a66eb2ddca1390b19d","8",11,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape"
"07feee826c50c5a66eb2ddca1390b19d","31",11,"19-25","Male","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Different slope"
"07feee826c50c5a66eb2ddca1390b19d","7",11,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different shape, Outlier(s)"
"07feee826c50c5a66eb2ddca1390b19d","11",11,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different slope"
"07feee826c50c5a66eb2ddca1390b19d","32",11,"19-25","Male","High School or Less","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"20",0,"Uncertain","Clustering"
"07feee826c50c5a66eb2ddca1390b19d","6",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Very Uncertain","Different shape"
"07feee826c50c5a66eb2ddca1390b19d","5",11,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"14",0,"Neutral","Clustering, Outlier(s)"
"07feee826c50c5a66eb2ddca1390b19d","10",11,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different shape, Outlier(s)"
"6930926febf40cc10ffb555a936512b1","15",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"15",0,"Neutral","Different shape, Outlier(s)"
"6930926febf40cc10ffb555a936512b1","31",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Certain","Different shape"
"6930926febf40cc10ffb555a936512b1","14",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape, Different slope"
"6930926febf40cc10ffb555a936512b1","15",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"15",0,"Uncertain","Different shape"
"6930926febf40cc10ffb555a936512b1","7",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"15",0,"Uncertain","Different shape"
"6930926febf40cc10ffb555a936512b1","9",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering, Different shape"
"6930926febf40cc10ffb555a936512b1","5",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"19",0,"Certain","Different shape, Different slope"
"6930926febf40cc10ffb555a936512b1","30",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"10",0,"Neutral","Clustering"
"6930926febf40cc10ffb555a936512b1","13",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"10",1,"Neutral","Clustering"
"6930926febf40cc10ffb555a936512b1","24",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"9",0,"Certain","Clustering"
"6930926febf40cc10ffb555a936512b1","6",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Neutral","Different shape, Different slope"
"6930926febf40cc10ffb555a936512b1","6",12,"19-25","Female","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Neutral","Different shape, Different slope"
"6bf56a9b794bdbc90af801596c4847d3","24",10,"19-25","Female","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"1",0,"Certain","Different slope"
"6bf56a9b794bdbc90af801596c4847d3","11",10,"19-25","Female","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Neutral","Clustering"
"6bf56a9b794bdbc90af801596c4847d3","15",10,"19-25","Female","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Certain","Clustering"
"6bf56a9b794bdbc90af801596c4847d3","29",10,"19-25","Female","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"16",0,"Certain","Clustering"
"6bf56a9b794bdbc90af801596c4847d3","25",10,"19-25","Female","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"15",0,"Certain","Clustering"
"6bf56a9b794bdbc90af801596c4847d3","9",10,"19-25","Female","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Uncertain","Different shape"
"6bf56a9b794bdbc90af801596c4847d3","14",10,"19-25","Female","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"13",0,"Neutral","Different slope"
