Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
623b6e3f2b0e9824019c404e,613366c803cf375cf2ceaec1,REJECTED,2022-03-23T19:00:20.140000Z,2022-03-23T19:02:41.694000Z,2022-03-23T20:41:45.437000Z,,142,NOCODE,109,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e4044d9124e3efd7038,615b223f6a8f4a125e58fd0c,REJECTED,2022-03-23T19:01:51.399000Z,2022-03-23T19:02:59.030000Z,2022-03-23T20:40:38.536000Z,,68,NOCODE,188,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e41f4ccd23687cfddda,6152658c23164928661efb6b,APPROVED,2022-03-23T19:00:17.336000Z,2022-03-23T20:52:34.896000Z,2022-03-23T20:55:22.006000Z,,6738,52BD9173,81,"Galician, Spanish, English",21,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
623b6e474d98a4d26ff568b6,5c26c70f10677f0001db930e,APPROVED,2022-03-23T19:00:45.472000Z,2022-03-23T20:29:48.507000Z,2022-03-23T20:31:41.630000Z,,5344,52BD9173,255,"English, Greek",57,Female,White,United States,Greece,Greece,English,No,Part-Time
623b6e4aca8a32acf1873f9d,608f1d1fd8b76f5713e50393,APPROVED,2022-03-23T19:00:26.024000Z,2022-03-23T20:51:09.289000Z,2022-03-25T13:57:32.056000Z,,6644,NOCODE,104,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
623b6e4add5bf66dee4ccbe8,6101281ec898c0925c481e8f,APPROVED,2022-03-23T19:00:26.238000Z,2022-03-23T19:38:05.595000Z,2022-03-23T19:49:20.643000Z,,2260,52BD9173,237,"Italian, English",27,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
623b6e4ec73d302c270a85ea,5ec554706960444f4a1768de,APPROVED,2022-03-23T19:00:30.687000Z,2022-03-23T20:45:41.478000Z,2022-03-23T20:47:51.214000Z,,6311,52BD9173,237,"Portuguese, English",25,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
623b6e540889aa86c92259e1,614e79538497fb73c13121bb,RETURNED,2022-03-23T19:06:42.598000Z,2022-03-23T19:15:19.286000Z,2022-03-23T20:48:20.819000Z,,,614e79538497fb73c13121bb,15,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e574367aa8fadab51bc,613a649944921757a76b5522,APPROVED,2022-03-23T19:05:24.737000Z,2022-03-23T20:34:23.659000Z,2022-03-23T20:44:05.454000Z,,5339,52BD9173,106,"English, Spanish",22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
623b6e57cfc44d21f2d86e37,61469431c9693a82e6d45686,APPROVED,2022-03-23T19:00:45.507000Z,2022-03-23T20:44:40.152000Z,2022-03-23T20:47:49.844000Z,,6235,52BD9173,146,"English, Spanish",22,Male,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
623b6e59cd78a5fde9085f07,61166cb238238970bee79486,APPROVED,2022-03-23T19:01:24.291000Z,2022-03-23T19:02:24.027000Z,2022-03-23T21:03:07.821000Z,,60,NOCODE,53,English,27,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
623b6e5cf495569282f9e25b,5c3b4665559c220001809f7a,APPROVED,2022-03-23T19:00:50.267000Z,2022-03-23T20:46:52.151000Z,2022-03-23T20:47:48.434000Z,,6362,52BD9173,239,English,39,Female,White,France,France,France,French,DATA_EXPIRED,DATA_EXPIRED
623b6e621fcf1d82ba6e85d7,613b8815ef773b5f511d77cc,APPROVED,2022-03-23T19:01:29.651000Z,2022-03-23T20:31:41.731000Z,2022-03-23T20:31:49.093000Z,,5413,52BD9173,121,"Spanish, English",33,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
623b6e6835e26d293a02167c,60eb60010d5d751405f89df1,REJECTED,2022-03-23T19:01:13.943000Z,2022-03-23T19:02:38.166000Z,2022-03-24T12:44:13.678000Z,,85,NOCODE,161,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e69b8a4c02b1ce1fc5d,5d9db76a8d7922001729340e,APPROVED,2022-03-23T19:01:01.561000Z,2022-03-23T19:43:32.164000Z,2022-03-23T19:49:18.653000Z,,2551,52BD9173,172,"Slovenian, Croatian, English",39,Female,White,Slovenia,Slovenia,Slovenia,Slovenian,No,Full-Time
623b6e6aafa12a5ec498a55d,5fc241f090a00606685c8f1b,APPROVED,2022-03-23T19:00:58.767000Z,2022-03-23T19:52:26.193000Z,2022-03-23T19:58:58.181000Z,,3088,52BD9173,169,"English, French, Portuguese, Spanish",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED
623b6e6db2345e15c728806f,601809dedf0288aec1c94413,APPROVED,2022-03-23T19:01:01.755000Z,2022-03-23T19:32:24.608000Z,2022-03-24T12:44:26.063000Z,,1883,NOCODE,139,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
623b6e71785ae4ddd86ba120,6137216fe81d8eabdaafbe9c,APPROVED,2022-03-23T19:01:11.477000Z,2022-03-23T19:41:43.471000Z,2022-03-23T20:34:36.618000Z,,2432,NOCODE,119,English,22,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
623b6e75283e79e0cb92b2d3,60e4be83c79541be4be8a584,APPROVED,2022-03-23T19:01:09.406000Z,2022-03-23T20:25:26.982000Z,2022-03-23T20:31:40.273000Z,,5058,52BD9173,68,"Polish, English",27,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b6e7bd32e633f637ac172,5bf5e55ebf67dc00015a2b3f,APPROVED,2022-03-23T19:02:31.350000Z,2022-03-23T20:36:08.108000Z,2022-03-23T20:44:03.417000Z,,5617,52BD9173,476,"English, Polish, French",26,Male,White,Poland,Poland,Poland,Polish,No,Part-Time
623b6e829bc350564878e36e,5dffb7505cc380bf9945baf6,APPROVED,2022-03-23T19:01:22.844000Z,2022-03-23T20:14:28.041000Z,2022-03-23T20:17:15.263000Z,,4386,52BD9173,506,"English, German, Polish",40,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b6e84345284a099552fa3,5ef60100939d49285b4c2003,APPROVED,2022-03-23T19:01:24.420000Z,2022-03-23T20:20:02.052000Z,2022-03-23T20:20:57.179000Z,,4718,52BD9173,185,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b6e84e67c53e6f6d0ac90,60f3123228a095a13197ff0d,REJECTED,2022-03-23T19:02:19.155000Z,2022-03-23T19:13:02.126000Z,2022-03-24T12:43:43.510000Z,,643,NOCODE,24,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e86305d85b8d87ec669,60a7bfcca14b2acd0cb66b16,REJECTED,2022-03-23T19:01:29.994000Z,2022-03-23T19:02:27.257000Z,2022-03-23T20:32:28.456000Z,,58,NOCODE,67,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e87a6020340061b3310,5cd6eba26834a6001746b667,APPROVED,2022-03-23T19:01:27.316000Z,2022-03-23T20:15:01.715000Z,2022-03-23T20:17:13.526000Z,,4415,52BD9173,555,"English, Polish",30,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b6e89443c6c5e3cb98144,5fbe9fbf14d72f05919cefb1,APPROVED,2022-03-23T19:01:29.745000Z,2022-03-23T20:27:21.641000Z,2022-03-23T20:31:37.071000Z,,5152,52BD9173,127,"English, Polish",23,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b6e8db5394efd14c1502e,60e47054c4135013a3a7b7c7,REJECTED,2022-03-23T19:01:33.269000Z,2022-03-23T19:06:51.535000Z,2022-03-24T12:43:57.408000Z,,319,NOCODE,229,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e8ded7a04aa0b7fe715,61012cbdaef76ce92c412ce2,APPROVED,2022-03-23T19:02:24.879000Z,2022-03-23T19:23:04.652000Z,2022-03-23T19:50:57.210000Z,,1240,52BD9173,115,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
623b6e8e9ac57a88b7945d05,6168588e10735f15b2173bfe,APPROVED,2022-03-23T19:02:01.743000Z,2022-03-23T19:31:26.352000Z,2022-03-23T19:49:14.933000Z,,1765,52BD9173,117,"Portuguese, English",23,Male,White,United Kingdom,Portugal,United Kingdom,English,DATA_EXPIRED,Full-Time
623b6e902315e4a700fa129e,60acc469b4845c7d7727a670,APPROVED,2022-03-23T19:01:36.961000Z,2022-03-23T20:08:54.581000Z,2022-03-23T20:13:56.830000Z,,4038,52BD9173,297,"Portuguese, English",23,Male,White,Portugal,Slovenia,Portugal,Portuguese,Yes,Part-Time
623b6e90f78d39bc01316372,5f4ec38ebb2d631029d0af94,REJECTED,2022-03-23T19:01:36.452000Z,2022-03-23T19:02:02.622000Z,2022-03-23T20:17:48.697000Z,,27,NOCODE,261,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e9147a8356f43d141e4,6105a74f20abf4a3b6e39da4,APPROVED,2022-03-23T19:02:40.167000Z,2022-03-23T20:18:04.590000Z,2022-03-23T20:20:52.854000Z,,4525,52BD9173,87,English,22,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
623b6e925b5580489aef5778,613182b13759de601eedaa8a,APPROVED,2022-03-23T19:01:41.360000Z,2022-03-23T20:25:25.778000Z,2022-03-23T20:31:33.582000Z,,5025,52BD9173,68,"English, Spanish",31,Male,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
623b6e93595b848f8539a3ad,5f9eeebb30a3e74d62bd808a,REJECTED,2022-03-23T19:04:36.277000Z,2022-03-23T19:08:03.713000Z,2022-03-23T20:25:56.895000Z,,208,NOCODE,124,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6e95c3388610ec0f1a7e,5ea29ca19a49751b847daed5,APPROVED,2022-03-23T19:02:39.315000Z,2022-03-23T19:53:04.976000Z,2022-03-23T19:58:37.528000Z,,3026,52BD9173,270,"Italian, English",34,Male,White,Italy,Italy,Italy,Italian,No,Unemployed (and job seeking)
623b6e95d3fd706d7ca00a69,607482bb5d817412152b6e70,APPROVED,2022-03-23T19:01:41.321000Z,2022-03-23T19:52:01.456000Z,2022-03-23T19:58:52.007000Z,,3021,52BD9173,70,"Slovenian, English",22,Male,White,Slovenia,Slovenia,Slovenia,Slovenian,DATA_EXPIRED,DATA_EXPIRED
623b6e9a91a229fec990ba93,5f0021867c6da111da7c9b31,APPROVED,2022-03-23T19:05:01.128000Z,2022-03-23T20:27:34.156000Z,2022-03-23T20:31:20.993000Z,,4954,52BD9173,336,"Polish, German, English",22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
623b6e9d21fa345925118af1,615e869bf4fa04dfc1936eab,APPROVED,2022-03-23T19:01:49.448000Z,2022-03-23T19:58:27.508000Z,2022-03-23T19:58:50.225000Z,,3399,52BD9173,222,English,38,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
623b6e9f3c321d1a42d1d1bc,611cecf9eff06d92fa6f0f8c,RETURNED,2022-03-23T19:03:27.774000Z,2022-03-23T19:04:53.717000Z,,,,NOCODE,42,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6ea1e08c1aff8ef92b9b,60ef378748ce968595a5e504,REJECTED,2022-03-23T19:02:03.568000Z,2022-03-23T19:21:29.251000Z,2022-03-23T20:48:05.118000Z,,1166,153B251B,121,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6ea6305d85b8d87ec66c,5caddec9facb4c0016ed3652,APPROVED,2022-03-23T19:07:28.820000Z,2022-03-23T20:14:36.409000Z,2022-03-23T20:17:05.745000Z,,4028,52BD9173,669,"English, Polish",48,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
623b6ea75286d5bb8557e582,5f61341fe5033f0b6327fb7f,APPROVED,2022-03-23T19:02:56.159000Z,2022-03-23T20:48:23.021000Z,2022-03-23T20:48:29.321000Z,,6327,52BD9173,92,"Italian, English",24,Female,White,Italy,Italy,Italy,Italian,Yes,Part-Time
623b6eaa0490639254e022a2,611cccc7df12bfa05e6135e0,APPROVED,2022-03-23T19:02:22.105000Z,2022-03-23T20:51:46.148000Z,2022-03-23T20:55:19.896000Z,,6565,52BD9173,130,English,26,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
623b6eac6fdebd73a93ad320,5af4cd9c20299700016d1245,APPROVED,2022-03-23T19:02:14.688000Z,2022-03-23T19:02:40.143000Z,2022-03-23T19:58:42.935000Z,,26,NOCODE,614,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
623b6eac9b2b2624d9accf87,6036b55a1bb857e12fb70219,APPROVED,2022-03-23T19:02:04.065000Z,2022-03-23T19:49:33.668000Z,2022-03-23T19:50:54.907000Z,,2850,52BD9173,158,"English, Italian, Spanish",26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
623b6eaf08cf580312236e18,5eda9e891e6ee06df48c4b57,APPROVED,2022-03-23T19:02:07.538000Z,2022-03-23T20:35:40.135000Z,2022-03-23T20:44:01.215000Z,,5613,52BD9173,280,"English, Catalan, Spanish",44,Female,White,Spain,Spain,Spain,Catalan,DATA_EXPIRED,DATA_EXPIRED
623b6eafa011dc620de9fcea,5ecd7b06a1a9170e7806f51e,APPROVED,2022-03-23T19:02:07.296000Z,2022-03-23T19:59:45.405000Z,2022-03-23T20:00:00.428000Z,,3459,52BD9173,389,"English, Polish",26,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
623b6eb14939c21e52744f33,5e9569e57ca863415e6359bc,APPROVED,2022-03-23T19:02:09.943000Z,2022-03-23T20:16:23.824000Z,2022-03-23T20:17:10.254000Z,,4454,52BD9173,392,"Spanish, English",22,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Other
623b6eb23b2266ed408eed5b,60e6cb6a27722692eb8f9870,REJECTED,2022-03-23T19:02:26.965000Z,2022-03-23T19:02:57.183000Z,2022-03-23T20:48:39.172000Z,,31,60e6cb6a27722692eb8f9870,27,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6eb3f698a87829f44ef1,5fb9adb28a52968d9f561808,APPROVED,2022-03-23T19:02:48.825000Z,2022-03-23T19:47:19.108000Z,2022-03-23T19:49:07.072000Z,,2671,52BD9173,279,"English, Spanish",29,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Part-Time
623b6eb5c33fd27c99a56997,614db1233b10aec24f2a9ee9,APPROVED,2022-03-23T19:03:43.558000Z,2022-03-23T19:44:18.763000Z,2022-03-23T19:49:01.496000Z,,2436,52BD9173,101,"English, Polish",21,Male,White,Poland,Poland,Poland,Polish,No,DATA_EXPIRED
623b6eb6c51ec193b511c9e6,5ecaa03045d07e0767b5d61e,APPROVED,2022-03-23T19:02:14.185000Z,2022-03-23T19:51:51.674000Z,2022-03-23T19:58:47.594000Z,,2978,52BD9173,369,"English, Spanish",22,Male,White,Spain,Spain,Spain,Spanish,Yes,Other
623b6eb780156f440aa1b998,6152c2ccdc9301faa88bb95a,APPROVED,2022-03-23T19:02:34.711000Z,2022-03-23T19:55:02.956000Z,2022-03-23T19:58:38.502000Z,,3149,52BD9173,112,"English, Spanish",22,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
623b6ebe453d8faa17d95545,58a851eab2a7180001f06546,APPROVED,2022-03-23T19:02:22.146000Z,2022-03-23T19:56:36.636000Z,2022-03-23T19:58:40.267000Z,,3255,52BD9173,452,"English, Portuguese",44,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
623b6ed053a7846071848f8f,611e43f635e97d79b17096ef,APPROVED,2022-03-23T19:02:43.718000Z,2022-03-23T20:22:39.008000Z,2022-03-23T20:30:57.178000Z,,4796,52BD9173,138,English,23,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
623b6ed24749e0381ffe8716,613a7a5f8b312649e7a5b4ee,APPROVED,2022-03-23T19:02:52.834000Z,2022-03-23T20:10:16.624000Z,2022-03-23T20:13:20.515000Z,,4044,52BD9173,309,"Spanish, English",27,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
623b6ee17d1c6ab3d319ce7e,616ddbb10e3c5051eef2abdb,APPROVED,2022-03-23T19:03:04.242000Z,2022-03-23T19:04:27.521000Z,2022-03-24T12:36:41.133000Z,,84,NOCODE,187,English,28,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
623b6ee7f2cb656999db7940,5e7f35ac33f8d4000aede88c,APPROVED,2022-03-23T19:03:07.945000Z,2022-03-23T20:34:48.916000Z,2022-03-23T20:43:58.082000Z,,5501,52BD9173,270,"English, Italian, Spanish",29,Male,Mixed,"Venezuela, Bolivarian Republic of",Italy,Italy,Spanish,No,Unemployed (and job seeking)
623b6eed6500da8830d4f323,603e261c7f3a46e05331f69e,APPROVED,2022-03-23T19:03:09.258000Z,2022-03-23T19:42:16.492000Z,2022-03-23T19:49:04.766000Z,,2348,52BD9173,175,"Polish, English",21,Female,White,Poland,Poland,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
623b6efbc3388610ec0f1a83,5c49e0b1d1150d0001e11987,APPROVED,2022-03-23T19:07:06.418000Z,2022-03-23T20:41:06.219000Z,2022-03-23T20:43:56.220000Z,,5640,52BD9173,567,"Spanish, French, Portuguese, Italian, English",40,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
623b6f0d9b37a934df0226b6,5ed904894ccf67442eb33433,APPROVED,2022-03-23T19:03:41.343000Z,2022-03-23T20:19:25.169000Z,2022-03-23T20:20:49.551000Z,,4544,52BD9173,92,"Polish, English",23,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b6f1c965874a14e208f8e,615c4b95e922f8b3db875e32,REJECTED,2022-03-23T19:04:17.589000Z,2022-03-23T19:12:51.214000Z,2022-03-23T20:25:17.559000Z,,514,NOCODE,165,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6f24a29edbfac029fe3c,61503885693f6ebde3f2fcbc,APPROVED,2022-03-23T19:04:26.411000Z,2022-03-23T20:31:45.545000Z,2022-03-23T20:32:56.288000Z,,5240,52BD9173,292,"English, Spanish",22,Female,Other,Argentina,Spain,Argentina,Spanish,DATA_EXPIRED,DATA_EXPIRED
623b6f25426d17bb5af632d8,5c018eb6067bbf00019ba43d,APPROVED,2022-03-23T19:04:44.371000Z,2022-03-23T19:57:20.678000Z,2022-03-23T19:58:35.382000Z,,3157,52BD9173,296,"English, Polish",30,Male,White,Poland,Poland,Poland,Polish,No,Due to start a new job within the next month
623b6f25ed3da85459a08ce8,613d091096ca434d703f77c5,APPROVED,2022-03-23T19:04:55.987000Z,2022-03-23T19:58:39.431000Z,2022-03-23T19:58:55.016000Z,,3224,52BD9173,351,"Italian, English",24,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
623b6f42c736c9c4ccf803bd,5f6c83ed27da0d02715f0a74,APPROVED,2022-03-23T19:04:34.292000Z,2022-03-23T20:28:04.733000Z,2022-03-23T20:30:50.546000Z,,5011,52BD9173,195,"English, Polish",26,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
623b6f527724cd8dbfcf15f3,606b4938a38c89fd53863023,APPROVED,2022-03-23T19:04:50.647000Z,2022-03-23T20:50:15.682000Z,2022-03-23T20:55:18.542000Z,,6326,52BD9173,41,English,34,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,DATA_EXPIRED
623b6f668532d8fd7ecab71b,60fc06a551733182cbfee788,APPROVED,2022-03-23T19:05:54.334000Z,2022-03-23T19:42:47.748000Z,2022-03-23T19:48:59.713000Z,,2214,52BD9173,168,English,22,Female,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
623b6f7b41ad364cee9226d0,5faa6cab8ac7a937a5240fcb,APPROVED,2022-03-23T19:05:31.948000Z,2022-03-23T20:16:07.084000Z,2022-03-23T20:17:08.155000Z,,4236,52BD9173,432,"Polish, English",22,Male,White,Poland,Poland,Poland,Polish,Yes,Other
623b6fa4345284a099552fb3,60ca61e3847687e15ae28b95,REJECTED,2022-03-23T19:10:28.854000Z,2022-03-23T19:16:05.566000Z,2022-03-23T20:25:05.400000Z,,337,NOCODE,98,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6fb121fa345925118afb,60eefa9fb31d4df6875637a8,REJECTED,2022-03-23T19:06:28.975000Z,2022-03-23T19:08:46.776000Z,2022-03-23T20:24:53.855000Z,,138,NOCODE,42,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
623b6fb48814fb6138cf9ed7,6068ecb36f9988ce609a723c,APPROVED,2022-03-23T19:06:38.911000Z,2022-03-23T19:52:32.280000Z,2022-03-23T19:58:33.298000Z,,2754,52BD9173,74,"Slovenian, English",21,Male,White,Slovenia,Slovenia,Slovenia,Slovenian,DATA_EXPIRED,DATA_EXPIRED
623b6fbe4c66dba7dcfc9463,613a212777c0e8a5e4a2ffe0,APPROVED,2022-03-23T19:09:03.289000Z,2022-03-23T20:10:16.175000Z,2022-03-23T20:12:51.764000Z,,3673,52BD9173,179,English,25,Female,White,Mexico,Mexico,Mexico,English,No,Full-Time
623b6fbf86c5db093ed24c28,5fcce8f76aa957b305bc5e9f,APPROVED,2022-03-23T19:06:39.689000Z,2022-03-23T19:41:09.335000Z,2022-03-23T19:48:58.008000Z,,2070,52BD9173,244,"English, Polish",26,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
623b6fcaab71cdd29ffeee7e,5e72753556204e1bb0940db1,APPROVED,2022-03-23T19:07:01.782000Z,2022-03-23T19:32:50.658000Z,2022-03-23T19:48:56.121000Z,,1549,52BD9173,192,"Portuguese, English",25,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
623b6fd6f74a6eb853656f24,5f231ce873aec009dac7955e,APPROVED,2022-03-23T19:07:29.333000Z,2022-03-23T20:26:58.656000Z,2022-03-23T20:30:48.305000Z,,4770,52BD9173,228,"English, Spanish",28,Male,Other,Chile,Chile,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED
623b6fdebf2c2127e0d7cca1,60b8821f411774d7d22b3512,APPROVED,2022-03-23T19:09:31.010000Z,2022-03-23T19:39:02.325000Z,2022-03-23T19:48:51.548000Z,,1772,52BD9173,84,"English, Polish",20,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
623b6fe68bb4d765baa5c18d,5d8346167ed176001888204d,APPROVED,2022-03-23T19:07:49.031000Z,2022-03-23T20:20:17.394000Z,2022-03-23T20:20:46.417000Z,,4349,52BD9173,633,"English, Spanish, Portuguese",37,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
623b7019c58addd02a71f9c7,5e89d0a17ec160000888ee98,APPROVED,2022-03-23T19:08:09.531000Z,2022-03-23T20:45:39.919000Z,2022-03-23T20:47:44.527000Z,,5851,52BD9173,910,"English, Portuguese",38,Male,White,United States,Portugal,United States,Portuguese,DATA_EXPIRED,Full-Time
623b7023988c00824678da47,5ea936e503a71a000af12d7b,APPROVED,2022-03-23T19:08:19.216000Z,2022-03-23T19:41:56.499000Z,2022-03-23T19:48:54.450000Z,,2018,52BD9173,517,"English, Polish, Russian, Ukrainian, German",26,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,Full-Time
623b702c5b94300d684479e7,5caccaed2f93d700157b4782,APPROVED,2022-03-23T19:09:15.211000Z,2022-03-23T20:18:10.222000Z,2022-03-23T20:20:45.050000Z,,4136,52BD9173,360,"Portuguese, English",25,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
623b7046e6e515eddc70db4b,5f751b67f9a33b18498b9429,APPROVED,2022-03-23T19:08:54.538000Z,2022-03-23T20:36:31.261000Z,2022-03-23T20:39:07.191000Z,,5257,52BD9173,356,"English, Polish",23,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
623b707c6e23e892fbd40bea,5e7a2fc429c35307d86105a1,APPROVED,2022-03-23T19:09:48.917000Z,2022-03-23T21:01:49.504000Z,2022-03-23T21:11:04.833000Z,,6721,52BD9173,529,"Italian, English",28,Male,White,Italy,Italy,Italy,Italian,Yes,Full-Time
623b70d633659734fe1fbb2e,5ef05cee60a444581ce3d0dd,APPROVED,2022-03-23T19:12:03.137000Z,2022-03-23T20:01:28.923000Z,2022-03-23T20:11:18.120000Z,,2966,52BD9173,251,"Polish, English",25,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
